codigo,componente,anos,organizacao_tipo,unidade_tematica,campos_atuacao,pratica_linguagem,eixo,objetos_conhecimento,texto,vigencia_status,fonte_localizador,fonte_localizador_pdf
EF35LP31,ef-comp-lp,3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-forma-de-composicao-de-textos-poeticos,"Identificar, em textos versificados, efeitos de sentido decorrentes do uso de recursos rítmicos e sonoros e de metáforas.",vigente,"aba Língua Portuguesa, linha 154","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 137"
EF04LP01,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-construcao-do-sistema-alfabetico-e-da-ortografia,Grafar palavras utilizando regras de correspondência fonema-grafema regulares diretas e contextuais.,vigente,"aba Língua Portuguesa, linha 155","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 117"
EF04LP02,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-construcao-do-sistema-alfabetico-e-da-ortografia,"Ler e escrever, corretamente, palavras com sílabas VV e CVV em casos nos quais a combinação VV (ditongo) é reduzida na língua oral (ai, ei, ou).",vigente,"aba Língua Portuguesa, linha 156","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 117"
EF04LP03,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-conhecimento-do-alfabeto-do-portugues-do-brasil-ordem-alfabetica-polissemia,"Localizar palavras no dicionário para esclarecer significados, reconhecendo o significado mais plausível para o contexto que deu origem à consulta.",vigente,"aba Língua Portuguesa, linha 157","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 117"
EF04LP04,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-conhecimento-das-diversas-grafias-do-alfabeto-acentuacao,"Usar acento gráfico (agudo ou circunflexo) em paroxítonas terminadas em -i(s), -l, -r, -ão(s).",vigente,"aba Língua Portuguesa, linha 158","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 119"
EF04LP05,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-pontuacao,"Identificar a função na leitura e usar, adequadamente, na escrita ponto final, de interrogação, de exclamação, dois-pontos e travessão em diálogos (discurso direto), vírgula em enumerações e em separação de vocativo e de aposto.",vigente,"aba Língua Portuguesa, linha 159","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 119"
EF04LP06,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-morfologia-morfossintaxe,Identificar em textos e usar na produção textual a concordância entre substantivo ou pronome pessoal e verbo (concordância verbal).,vigente,"aba Língua Portuguesa, linha 160","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 119"
EF04LP07,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-morfossintaxe,"Identificar em textos e usar na produção textual a concordância entre artigo, substantivo e adjetivo (concordância no grupo nominal).",vigente,"aba Língua Portuguesa, linha 161","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 121"
EF04LP08,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-morfologia,"Reconhecer e grafar, corretamente, palavras derivadas com os sufixos -agem, -oso, -eza, -izar/-isar (regulares morfológicas).",vigente,"aba Língua Portuguesa, linha 162","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 121"
EF04LP09,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-compreensao-em-leitura,"Ler e compreender, com autonomia, boletos, faturas e carnês, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero (campos, itens elencados, medidas de consumo, código de barras) e considerando a situação comunicativa e a finalidade do texto.",vigente,"aba Língua Portuguesa, linha 163","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 121"
EF04LP10,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-compreensao-em-leitura,"Ler e compreender, com autonomia, cartas pessoais de reclamação, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero carta e considerando a situação comunicativa e o tema/assunto/finalidade do texto.",vigente,"aba Língua Portuguesa, linha 164","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 123"
EF04LP11,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-producao-de-textos-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-escrita-colaborativa,"Planejar e produzir, com autonomia, cartas pessoais de reclamação, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero carta e com a estrutura própria desses textos (problema, opinião, argumentos), considerando a situação comunicativa e o tema/assunto/finalidade do texto.",vigente,"aba Língua Portuguesa, linha 165","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 123"
EF04LP12,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-oralidade,,ef-comp-lp-oc-producao-de-texto-oral,"Assistir, em vídeo digital, a programa infantil com instruções de montagem, de jogos e brincadeiras e, a partir dele, planejar e produzir tutoriais em áudio ou vídeo.",vigente,"aba Língua Portuguesa, linha 166","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 123"
EF04LP13,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-forma-de-composicao-do-texto,"Identificar e reproduzir, em textos injuntivos instrucionais (instruções de jogos digitais ou impressos), a formatação própria desses textos (verbos imperativos, indicação de passos a ser seguidos) e formato específico dos textos orais ou escritos desses gêneros (lista/ apresentação de materiais e instruções/passos de jogo).",vigente,"aba Língua Portuguesa, linha 167","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 125"
EF04LP14,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-publica,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-compreensao-em-leitura,"Identificar, em notícias, fatos, participantes, local e momento/tempo da ocorrência do fato noticiado.",vigente,"aba Língua Portuguesa, linha 168","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 125"
EF04LP15,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-publica,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-compreensao-em-leitura,"Distinguir fatos de opiniões/sugestões em textos (informativos, jornalísticos, publicitários etc.).",vigente,"aba Língua Portuguesa, linha 169","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 127"
EF04LP16,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-publica,ef-comp-lp-prat-producao-de-textos-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-escrita-colaborativa,"Produzir notícias sobre fatos ocorridos no universo escolar, digitais ou impressas, para o jornal da escola, noticiando os fatos e seus atores e comentando decorrências, de acordo com as convenções do gênero notícia e considerando a situação comunicativa e o tema/assunto do texto.",vigente,"aba Língua Portuguesa, linha 170","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 127"
EF04LP17,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-publica,ef-comp-lp-prat-oralidade,,ef-comp-lp-oc-planejamento-e-producao-de-texto,"Produzir jornais radiofônicos ou televisivos e entrevistas veiculadas em rádio, TV e na internet, orientando-se por roteiro ou texto e demonstrando conhecimento dos gêneros jornal falado/televisivo e entrevista.",vigente,"aba Língua Portuguesa, linha 171","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 129"
EF04LP18,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-da-vida-publica,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-forma-de-composicao-dos-textos,Analisar o padrão entonacional e a expressão facial e corporal de âncoras de jornais radiofônicos ou televisivos e de entrevistadores/entrevistados.,vigente,"aba Língua Portuguesa, linha 172","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 129"
EF04LP19,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-compreensao-em-leitura,"Ler e compreender textos expositivos de divulgação científica para crianças, considerando a situação comunicativa e o tema/ assunto do texto.",vigente,"aba Língua Portuguesa, linha 173","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 131"
EF04LP20,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-imagens-analiticas-em-textos,"Reconhecer a função de gráficos, diagramas e tabelas em textos, como forma de apresentação de dados e informações.",vigente,"aba Língua Portuguesa, linha 174","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 131"
EF04LP21,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-producao-de-textos-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-producao-de-textos,"Planejar e produzir textos sobre temas de interesse, com base em resultados de observações e pesquisas em fontes de informações impressas ou eletrônicas, incluindo, quando pertinente, imagens e gráficos ou tabelas simples, considerando a situação comunicativa e o tema/assunto do texto.",vigente,"aba Língua Portuguesa, linha 175","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 131"
EF04LP22,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-producao-de-textos-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-escrita-autonoma,"Planejar e produzir, com certa autonomia, verbetes de enciclopédia infantil, digitais ou impressos, considerando a situação comunicativa e o tema/ assunto/finalidade do texto.",vigente,"aba Língua Portuguesa, linha 176","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 131"
EF04LP23,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-forma-de-composicao-dos-textos | ef-comp-lp-oc-coesao-e-articuladores,"Identificar e reproduzir, em verbetes de enciclopédia infantil, digitais ou impressos, a formatação e diagramação específica desse gênero (título do verbete, definição, detalhamento, curiosidades), considerando a situação comunicativa e o tema/assunto/finalidade do texto.",vigente,"aba Língua Portuguesa, linha 177","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 133"
EF04LP24,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-forma-de-composicao-dos-textos | ef-comp-lp-oc-adequacao-do-texto-as-normas-de-escrita,"Identificar e reproduzir, em seu formato, tabelas, diagramas e gráficos em relatórios de observação e pesquisa, como forma de apresentação de dados e informações.",vigente,"aba Língua Portuguesa, linha 178","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 133"
EF04LP25,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-producao-de-textos-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-escrita-autonoma,"Representar cenas de textos dramáticos, reproduzindo as falas das personagens, de acordo com as rubricas de interpretação e movimento indicadas pelo autor.",vigente,"aba Língua Portuguesa, linha 179","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 135"
EF04LP26,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-forma-de-composicao-de-textos-poeticos-visuais,"Observar, em poemas concretos, o formato, a distribuição e a diagramação das letras do texto na página.",vigente,"aba Língua Portuguesa, linha 180","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 137"
EF04LP27,ef-comp-lp,4,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-forma-de-composicao-de-textos-dramaticos,"Identificar, em textos dramáticos, marcadores das falas das personagens e de cena.",vigente,"aba Língua Portuguesa, linha 181","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 137"
EF05LP01,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-construcao-do-sistema-alfabetico-e-da-ortografia,"Grafar palavras utilizando regras de correspondência fonema-grafema regulares, contextuais e morfológicas e palavras de uso frequente com correspondências irregulares.",vigente,"aba Língua Portuguesa, linha 182","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 117"
EF05LP02,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-conhecimento-do-alfabeto-do-portugues-do-brasil-ordem-alfabetica-polissemia,"Identificar o caráter polissêmico das palavras (uma mesma palavra com diferentes significados, de acordo com o contexto de uso), comparando o significado de determinados termos utilizados nas áreas científicas com esses mesmos termos utilizados na linguagem usual.",vigente,"aba Língua Portuguesa, linha 183","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 117"
EF05LP03,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-conhecimento-das-diversas-grafias-do-alfabeto-acentuacao,"Acentuar corretamente palavras oxítonas, paroxítonas e proparoxítonas.",vigente,"aba Língua Portuguesa, linha 184","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 119"
EF05LP04,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-pontuacao,"Diferenciar, na leitura de textos, vírgula, ponto e vírgula, dois-pontos e reconhecer, na leitura de textos, o efeito de sentido que decorre do uso de reticências, aspas, parênteses.",vigente,"aba Língua Portuguesa, linha 185","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 119"
EF05LP05,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-morfologia,"Identificar a expressão de presente, passado e futuro em tempos verbais do modo indicativo.",vigente,"aba Língua Portuguesa, linha 186","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 119"
EF05LP06,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-morfologia,"Flexionar, adequadamente, na escrita e na oralidade, os verbos em concordância com pronomes pessoais/nomes sujeitos da oração.",vigente,"aba Língua Portuguesa, linha 187","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 119"
EF05LP07,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-morfologia,"Identificar, em textos, o uso de conjunções e a relação que estabelecem entre partes do texto: adição, oposição, tempo, causa, condição, finalidade.",vigente,"aba Língua Portuguesa, linha 188","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 121"
EF05LP08,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-ortografizacao,,ef-comp-lp-oc-morfologia,"Diferenciar palavras primitivas, derivadas e compostas, e derivadas por adição de prefixo e de sufixo.",vigente,"aba Língua Portuguesa, linha 189","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 121"
EF05LP09,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-compreensao-em-leitura,"Ler e compreender, com autonomia, textos instrucional de regras de jogo, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero e considerando a situação comunicativa e a finalidade do texto.",vigente,"aba Língua Portuguesa, linha 190","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 121"
EF05LP10,ef-comp-lp,5,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-compreensao-em-leitura,"Ler e compreender, com autonomia, anedotas, piadas e cartuns, dentre outros gêneros do campo da vida cotidiana, de acordo com as convenções do gênero e considerando a situação comunicativa e a finalidade do texto.",vigente,"aba Língua Portuguesa, linha 191","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 123"
